,Unnamed: 0,userid,username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetid,tweetcreatedts,retweetcount,text,hashtags,language,coordinates,favorite_count,is_retweet,original_tweet_id,original_tweet_userid,original_tweet_username,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,is_quote_status,quoted_status_id,quoted_status_userid,quoted_status_username,extractedts,neg,neu,pos,compound
3,380,1485418522679382023,teamzelensky,Слава Україні 🇺🇦,Ukraine,5,652,1613,2022-01-24 01:06:06.000000,1566944130730688512,2022-09-06 00:19:27,1,"Putin giving his speech.

Zelensky: hahaha he is lying !😂😎

#Ukraine #Russia #Zelensky https://t.co/nxdZbpiy0y","[{'text': 'Ukraine', 'indices': [62, 70]}, {'text': 'Russia', 'indices': [71, 78]}, {'text': 'Zelensky', 'indices': [79, 88]}]",en,,5,False,0,0,,0,0,,False,0,0,,2022-09-06 08:27:37.542151,0.15,0.48,0.37,0.8313
5,428,1013014948811821056,magrit_alessa,https://t.co/0Dee40WIKv,Ukraine,75,374,651,2018-06-30 11:02:39.000000,1566944845935087618,2022-09-06 00:22:18,0,"#MyMusicWeeklyChart(29 Aug 2022-04 Sept 2022) on #YouTube

https://t.co/X2MMgsYxig

💛💙#Ukraine🇺🇦

#RuSSiaKills #StopRussianAggression #RussiaIsATerroristState
If someone wants to help or support Ukraine:
https://t.co/LVjLJkYMxT

https://t.co/HksVnJIMDV

https://t.co/r0vUwv9sF7","[{'text': 'MyMusicWeeklyChart', 'indices': [0, 19]}, {'text': 'YouTube', 'indices': [49, 57]}, {'text': 'Ukraine', 'indices': [86, 94]}, {'text': 'RuSSiaKills', 'indices': [98, 110]}, {'text': 'StopRussianAggression', 'indices': [111, 133]}, {'text': 'RussiaIsATerroristState', 'indices': [134, 158]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-06 10:06:20.408375,0.0,0.706,0.294,0.8625
6,434,1485418522679382023,teamzelensky,Слава Україні 🇺🇦,Ukraine,5,652,1613,2022-01-24 01:06:06.000000,1566944930001461248,2022-09-06 00:22:38,0,"OUR LEADER😎🇺🇦

#Ukraine #Zelensky
https://t.co/TXBWW7QgaS","[{'text': 'Ukraine', 'indices': [15, 23]}, {'text': 'Zelensky', 'indices': [24, 33]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-06 08:27:37.216428,0.0,0.727,0.273,0.4588
7,518,1485418522679382023,teamzelensky,Слава Україні 🇺🇦,Ukraine,5,652,1613,2022-01-24 01:06:06.000000,1566946090376695808,2022-09-06 00:27:15,0,"🚨🚨🚨🚨GOOD NEWS🚨🚨🚨🚨
A new transportation of AHS Krab 155mm self-propelled howitzers to Ukraine.🇺🇦

#Ukraine️ #Russia #RussiaUkraineWar
 https://t.co/qPqfxaSUSq","[{'text': 'Ukraine️', 'indices': [97, 106]}, {'text': 'Russia', 'indices': [107, 114]}, {'text': 'RussiaUkraineWar', 'indices': [115, 132]}]",en,,7,False,0,0,,0,0,,False,0,0,,2022-09-06 09:33:20.242665,0.0,1.0,0.0,0.0
8,534,1485418522679382023,teamzelensky,Слава Україні 🇺🇦,Ukraine,5,652,1613,2022-01-24 01:06:06.000000,1566946255552614402,2022-09-06 00:27:54,0,"“Most of them are of Russian origin”

Cologne, Germany. Masive demonstration in Germany against the Olaf Scholz's government. They demand the lifting of sanctions against Russia and neutrality in the conflict in Ukraine.

#Ukraine 🇺🇦️ #Russia #Germany https://t.co/u4I7qqPNpa","[{'text': 'Ukraine', 'indices': [223, 231]}, {'text': 'Russia', 'indices': [236, 243]}, {'text': 'Germany', 'indices': [244, 252]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-06 05:47:43.057214,0.095,0.871,0.035,-0.34
9,540,1485418522679382023,teamzelensky,Слава Україні 🇺🇦,Ukraine,5,652,1613,2022-01-24 01:06:06.000000,1566946333361070082,2022-09-06 00:28:12,0,"Milchakov, commander of ""Rusich"" group fighting for Russia in Ukraine:

""I'm a Naz¡, I'm a Naz¡.I won't elaborate whether I'm a nationalist, a patriot or imperialist. I say directly: I'm a Naz¡. I can raise my hand in Naz¡ salute""
#Ukraine 🇺🇦️ #Russia
https://t.co/l2eHHUpSIj","[{'text': 'Ukraine', 'indices': [231, 239]}, {'text': 'Russia', 'indices': [244, 251]}]",en,,1,False,0,0,,0,0,,False,0,0,,2022-09-06 05:47:42.866806,0.052,0.881,0.067,0.1779
10,586,1485418522679382023,teamzelensky,Слава Україні 🇺🇦,Ukraine,5,652,1613,2022-01-24 01:06:06.000000,1566946859167453185,2022-09-06 00:30:18,1,"🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲🤝🏻🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦
A large convoy of USA ""International MaxxPro"" armored vehicles was handed over to the Armed Forces of Ukraine. The number is still unknown.

#Ukraine️ #Russia #Zelensky #USA https://t.co/TPk9YzP91X","[{'text': 'Ukraine️', 'indices': [169, 178]}, {'text': 'Russia', 'indices': [179, 186]}, {'text': 'Zelensky', 'indices': [187, 196]}, {'text': 'USA', 'indices': [197, 201]}]",en,,14,False,0,0,,0,0,,False,0,0,,2022-09-06 09:33:20.103832,0.0,0.961,0.039,0.0772
11,591,1485418522679382023,teamzelensky,Слава Україні 🇺🇦,Ukraine,5,652,1613,2022-01-24 01:06:06.000000,1566946927815663618,2022-09-06 00:30:34,21,"It is really that simple: If Russia stops fighting, there will be no war. If Ukraine stops fighting, there will be no more Ukraine 🇺🇦

#Ukraine️ #Russia #UkraineRussiaWar https://t.co/9BH0s0fYH8","[{'text': 'Ukraine️', 'indices': [135, 144]}, {'text': 'Russia', 'indices': [145, 152]}, {'text': 'UkraineRussiaWar', 'indices': [153, 170]}]",en,,38,False,0,0,,0,0,,False,0,0,,2022-09-06 09:33:20.059973,0.285,0.629,0.086,-0.6433
12,634,2966809636,ArtemiyMoroz,Ukrainian Scientist & Entrepreneur,Ukraine,182,97,7108,2015-01-07 21:56:15.000000,1566947528590884865,2022-09-06 00:32:57,0,"@RepJohnJoyce Thank you for support, but we need 20 more #HIMARS here","[{'text': 'HIMARS', 'indices': [57, 64]}]",en,,0,False,0,0,,1566826423595270144,1082311988926124032,RepJohnJoyce,False,0,0,,2022-09-06 07:33:03.480995,0.0,0.735,0.265,0.3818
13,748,2966809636,ArtemiyMoroz,Ukrainian Scientist & Entrepreneur,Ukraine,182,97,7116,2015-01-07 21:56:15.000000,1566949332275838982,2022-09-06 00:40:07,0,@CongressmanGT Please send 20 more #HIMARS to Ukraine. Urgently,"[{'text': 'HIMARS', 'indices': [35, 42]}]",en,,0,False,0,0,,1566790451251871744,18967498,CongressmanGT,False,0,0,,2022-09-06 09:05:26.095185,0.0,0.777,0.223,0.3182
14,858,1546653552600383488,MarkAnt15133960,focus on the plan,Ukraine,83,67,22,2022-07-12 00:32:07.000000,1566950870742433793,2022-09-06 00:46:14,0,@EuropeanPravda Gratitude to #Ukrainians @agroglorytime who  created a blockchain project useful for the whole world.,"[{'text': 'Ukrainians', 'indices': [29, 40]}]",en,,0,False,0,0,,1566876591023702016,2541003000,EuropeanPravda,False,0,0,,2022-09-06 07:47:15.806924,0.0,0.594,0.406,0.802
15,936,2966809636,ArtemiyMoroz,Ukrainian Scientist & Entrepreneur,Ukraine,182,97,7116,2015-01-07 21:56:15.000000,1566952210793103362,2022-09-06 00:51:34,0,@USRepMikeDoyle Ukraine urgently needs 20 more #HIMARS launchers,"[{'text': 'HIMARS', 'indices': [47, 54]}]",en,,0,False,0,0,,1566805943618256896,39249305,USRepMikeDoyle,False,0,0,,2022-09-06 09:05:25.545948,0.0,1.0,0.0,0.0
17,1040,2966809636,ArtemiyMoroz,Ukrainian Scientist & Entrepreneur,Ukraine,182,97,7116,2015-01-07 21:56:15.000000,1566953884693794818,2022-09-06 00:58:13,0,"@RepJenniffer @PR_Governance @HouseGOP Thank you for support, but we need 20 more #HIMARS here","[{'text': 'HIMARS', 'indices': [82, 89]}]",en,,0,False,0,0,,1566815399198482432,819744763020775424,RepJenniffer,False,0,0,,2022-09-06 09:05:25.250337,0.0,0.769,0.231,0.3818
19,1218,2966809636,ArtemiyMoroz,Ukrainian Scientist & Entrepreneur,Ukraine,182,97,7116,2015-01-07 21:56:15.000000,1566955980985929728,2022-09-06 01:06:33,0,@RepGaramendi Please send 20 more #HIMARS to Ukraine. Urgently,"[{'text': 'HIMARS', 'indices': [34, 41]}]",en,,0,False,0,0,,1566937609464692736,88806753,RepGaramendi,False,0,0,,2022-09-06 09:05:24.361360,0.0,0.777,0.223,0.3182
20,1581,2966809636,ArtemiyMoroz,Ukrainian Scientist & Entrepreneur,Ukraine,182,97,7116,2015-01-07 21:56:15.000000,1566961684647911427,2022-09-06 01:29:13,0,@RonWyden Please send 20 more #HIMARS to Ukraine. Urgently,"[{'text': 'HIMARS', 'indices': [30, 37]}]",en,,0,False,0,0,,1566847444041990144,250188760,RonWyden,False,0,0,,2022-09-06 09:05:17.793224,0.0,0.777,0.223,0.3182
22,1847,1485418522679382023,teamzelensky,Слава Україні 🇺🇦,Ukraine,5,648,1612,2022-01-24 01:06:06.000000,1566965685695254531,2022-09-06 01:45:06,0,"Good night 🇺🇦🇺🇦🇺🇦🇺🇦

#Ukraine #Zelensky https://t.co/4A6i7f6kYQ","[{'text': 'Ukraine', 'indices': [21, 29]}, {'text': 'Zelensky', 'indices': [30, 39]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-06 01:46:38.634589,0.0,0.633,0.367,0.4404
23,1859,947907788,vyacheslife,"Editor, journalist",Ukraine,100,270,6829,2012-11-14 14:58:19.000000,1566965835826094080,2022-09-06 01:45:42,0,@ChrisRo64943519 @matdione @ThicMozzarella @War_Mapper @DefMon3 @TheStudyofWar Does that mean #RussiaIsATerroristState is a weak puppet of the #USA? I knew that #Putin was on the payroll of the #Biden!,"[{'text': 'RussiaIsATerroristState', 'indices': [94, 118]}, {'text': 'USA', 'indices': [143, 147]}, {'text': 'Putin', 'indices': [161, 167]}, {'text': 'Biden', 'indices': [194, 200]}]",en,,1,False,0,0,,1566947264739827712,1358985527505129472,ChrisRo64943519,False,0,0,,2022-09-06 10:06:03.606498,0.106,0.894,0.0,-0.4926
24,1890,1485418522679382023,teamzelensky,Слава Україні 🇺🇦,Ukraine,5,652,1613,2022-01-24 01:06:06.000000,1566966402061410304,2022-09-06 01:47:57,0,"Good night 🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦

#Ukraine #Zelensky #Russia https://t.co/gvcvJSNQks","[{'text': 'Ukraine', 'indices': [27, 35]}, {'text': 'Zelensky', 'indices': [36, 45]}, {'text': 'Russia', 'indices': [46, 53]}]",en,,1,False,0,0,,0,0,,False,0,0,,2022-09-06 08:27:30.427103,0.0,0.674,0.326,0.4404
26,2045,2966809636,ArtemiyMoroz,Ukrainian Scientist & Entrepreneur,Ukraine,182,97,7116,2015-01-07 21:56:15.000000,1566968300118106112,2022-09-06 01:55:30,0,@SenKevinCramer Ukraine urgently needs 20 more #HIMARS launchers,"[{'text': 'HIMARS', 'indices': [47, 54]}]",en,,0,False,0,0,,1566809540821192704,1048784496,SenKevinCramer,False,0,0,,2022-09-06 09:05:15.205974,0.0,1.0,0.0,0.0
27,2747,2966809636,ArtemiyMoroz,Ukrainian Scientist & Entrepreneur,Ukraine,182,97,7116,2015-01-07 21:56:15.000000,1566978003804082178,2022-09-06 02:34:03,0,@ChuckGrassley Ukraine urgently needs 20 more #HIMARS launchers,"[{'text': 'HIMARS', 'indices': [46, 53]}]",en,,0,False,0,0,,1566917209452171264,10615232,ChuckGrassley,False,0,0,,2022-09-06 09:05:06.889672,0.0,1.0,0.0,0.0
32,3114,1504268458862731267,leopolitan,she/her • мова має значення 🔱 bitterheart 💔 snowflake ❄️ complainer 🪧 a nobody 🥀 coping #russiaisaterroriststate • my cat loves me,Ukraine,270,21,2516,2022-03-17 01:29:09.000000,1566983994000003072,2022-09-06 02:57:51,0,"One month before 🇷🇺 destroyed this city. Think of all these mostly russian-speaking people in #Mariupol, celebrating New Year &amp; Christmas 2022. 🇷🇺s ruthlessly murdered nearly 100,000 people!
#russiaisaterroriststate
#visabanforrussians
@POTUS
@FLOTUS
@VP
@trussliz
@OlafScholz https://t.co/zStKo4el0c https://t.co/OdXFRnkitf","[{'text': 'Mariupol', 'indices': [94, 103]}, {'text': 'russiaisaterroriststate', 'indices': [196, 220]}, {'text': 'visabanforrussians', 'indices': [222, 241]}]",en,,0,False,0,0,,0,0,,True,1566339877116977152,1248165023777804288,RPm80VyGYSyYgyt,2022-09-06 10:05:49.625197,0.173,0.746,0.081,-0.636
33,3184,2966809636,ArtemiyMoroz,Ukrainian Scientist & Entrepreneur,Ukraine,182,97,7116,2015-01-07 21:56:15.000000,1566984895129440257,2022-09-06 03:01:26,0,@SenatorBennet Ukraine urgently needs 20 more #HIMARS launchers,"[{'text': 'HIMARS', 'indices': [46, 53]}]",en,,0,False,0,0,,1566924637564538880,224285242,SenatorBennet,False,0,0,,2022-09-06 09:05:00.232915,0.0,1.0,0.0,0.0
38,3618,1515048822862495755,BruckenRuski,#Russia-n Bridges Go Boom! RBGB GoogleMaps to stop RU's invasion of 🇺🇦 & a No Nonsense Energy Fella,Ukraine,363,2956,2878,2022-04-15 19:26:45.000000,1566991059154079747,2022-09-06 03:25:56,3,"ZNPP is completely ✂️ from ""both""⚡️systems, the Export🔵&amp; Supply/Regional🟢lines.

🔴 is☠️like Zedd

ZNPP 🦸‍♂️Operators depowered⚛️Reactor 6 on Sept 5 - they had NO other choice.

Orcs systematically🎯links OUTSIDE Enerhodar, just like 🇺🇦UAF🎯🇷🇺ammo dumps w/ #HIMARS🚀

#Attrition https://t.co/1qv7IaOjAs","[{'text': 'HIMARS', 'indices': [258, 265]}, {'text': 'Attrition', 'indices': [268, 278]}]",en,,9,False,0,0,,1566991053923688448,1515048822862495744,BruckenRuski,False,0,0,,2022-09-06 09:04:56.494720,0.095,0.862,0.042,-0.4824
43,3661,1504268458862731267,leopolitan,she/her • мова має значення 🔱 bitterheart 💔 snowflake ❄️ complainer 🪧 a nobody 🥀 coping #russiaisaterroriststate • my cat loves me,Ukraine,270,21,2509,2022-03-17 01:29:09.000000,1566991770289946625,2022-09-06 03:28:45,0,"Could you look in the eyes of the citizens of #Mariupol who survived and tell them there is a least 1 valid reason to let 🇷🇺 citizens in 🇫🇷? 🇷🇺 killed more than 100,000 🇺🇦s there.
@gerard_larcher
@bretonxavier    
@delaverpilliere
@Valerie_Rabault  
@jclagarde  
@OlgaGivernet https://t.co/zStKo4el0c https://t.co/4sW5K96Tvy","[{'text': 'Mariupol', 'indices': [46, 55]}]",en,,0,False,0,0,,0,0,,True,1566339877116977152,1248165023777804288,RPm80VyGYSyYgyt,2022-09-06 09:12:36.711601,0.09,0.843,0.066,-0.296
44,3693,1426170255106265092,ZMiST_Ua,"♥ZMiST on Twitter is the latest news about the war in #Ukraine. Military correspondents are posting quick news from the hot spots.
https://t.co/m0D5pCCRWp",Ukraine,776,16221,6492,2021-08-13 13:14:41.000000,1566992082018844672,2022-09-06 03:30:00,20,"🩸This is the occupied Severodonetsk. The city was too tough to take for the russian army, so they destroyed it instead. Now a shadow of its former self, it stands as a monument to russian war crimes.
#RussiaIsATerroristState https://t.co/fXseGt7fdj","[{'text': 'RussiaIsATerroristState', 'indices': [200, 224]}]",en,,33,False,0,0,,0,0,,False,0,0,,2022-09-06 10:05:42.539308,0.198,0.802,0.0,-0.835
46,3752,2966809636,ArtemiyMoroz,Ukrainian Scientist & Entrepreneur,Ukraine,182,97,7116,2015-01-07 21:56:15.000000,1566992796216590336,2022-09-06 03:32:50,0,@RogerMarshallMD Please send 20 more #HIMARS to Ukraine. Urgently,"[{'text': 'HIMARS', 'indices': [37, 44]}]",en,,0,False,0,0,,1566848951004925952,1240107944,RogerMarshallMD,False,0,0,,2022-09-06 09:04:54.199351,0.0,0.777,0.223,0.3182
48,3813,1543566012238274560,SlavaUk30722777,"I Love to Dance and eat cheese cake. But now thanks to that fucker Putin, i make videos about Love and War from my friends in Ukraine.
🇺🇦Слава Україні ЗСУ",Ukraine,65,2612,779,2022-07-03 12:03:19.000000,1566993630262607872,2022-09-06 03:36:09,9,🇺🇦#Ukraine Loves You❤️ https://t.co/ySuSj1JW7L,"[{'text': 'Ukraine', 'indices': [2, 10]}]",en,,30,False,0,0,,0,0,,False,0,0,,2022-09-06 07:11:35.717368,0.0,0.575,0.425,0.5719
50,3861,1220344886613831681,ALINA_0411,#saveAzov🦾❤️,Ukraine,141,19,128,2020-01-23 13:58:03.000000,1566994309584404480,2022-09-06 03:38:51,0,Mariupol before and after russia came #russiaisateroriststate #Mariupol https://t.co/g7kjhXCbwT,"[{'text': 'russiaisateroriststate', 'indices': [38, 61]}, {'text': 'Mariupol', 'indices': [62, 71]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-06 09:12:35.624214,0.0,1.0,0.0,0.0
51,4171,1566996487191633921,inUkraine2,We will remain steadfast and strong we are the great Ukrainian people 🇺🇦❤️,Ukraine,0,2,17,2022-09-06 03:47:38.000000,1566998453040939009,2022-09-06 03:55:19,0,"‼️Please help‼️
 Help me find my son.
 Victor Chagin, born in 1998.
 30.08.2022 was the last time I contacted him.  There was also a notification that he has been considered missing since August 30, 2022 in the area of ​​the village.  Tavriyske, My number is 0980132460 #Ukraine https://t.co/cYpJvLLK4u","[{'text': 'Ukraine', 'indices': [270, 278]}]",en,,2,False,0,0,,0,0,,False,0,0,,2022-09-06 07:11:33.290224,0.038,0.846,0.116,0.5423
52,4175,1566996487191633921,inUkraine2,We will remain steadfast and strong we are the great Ukrainian people 🇺🇦❤️ link donate paypal card 👇,Ukraine,0,2,22,2022-09-06 03:47:38.000000,1566998549958647808,2022-09-06 03:55:42,0,"Yesterday I've been to a funeral of a teacher turned soldier from the #Kherson region. He died hero defending #Donetsk region. His name was Oleksandr.
Today his brothers in arms liberated Oleksandr's native village in the Kherson oblast. But he will never learn that.
#Ukraine https://t.co/fK8sKwQeaE","[{'text': 'Kherson', 'indices': [70, 78]}, {'text': 'Donetsk', 'indices': [110, 118]}, {'text': 'Ukraine', 'indices': [270, 278]}]",en,,9,False,0,0,,0,0,,False,0,0,,2022-09-06 11:18:11.820693,0.082,0.871,0.047,-0.1901
53,4184,1566996487191633921,inUkraine2,We will remain steadfast and strong we are the great Ukrainian people 🇺🇦❤️,Ukraine,0,2,17,2022-09-06 03:47:38.000000,1566998776069373952,2022-09-06 03:56:36,5,"This Ukrainian defender saves animals every day.
Glory to the Armed Forces of Ukraine💙💛 #CatsOfTwitter #Ukraine https://t.co/QSed89Vt1q","[{'text': 'CatsOfTwitter', 'indices': [88, 102]}, {'text': 'Ukraine', 'indices': [103, 111]}]",en,,5,False,0,0,,0,0,,False,0,0,,2022-09-06 07:11:33.037022,0.0,0.561,0.439,0.9231
54,4201,1492588369230110725,uarealitynow,🇺🇦 🌻 🚜 🦅 ⚔️ Spreading the truth online. Subscribe. 👈🏻,Ukraine,36,325,851,2022-02-12 19:56:27.000000,1566999215431208960,2022-09-06 03:58:21,0,"🇺🇦 Shots from the front line, in which Ukrainian soldiers are being chased by a racist quadcopter that directs artillery

At 0:31 you can see an FPV drone, which is usually almost impossible to target with small arms.

#UkraineRussiaWar #UkraineWar #Ukraine #NAFOfellas https://t.co/l0WIO0FivK","[{'text': 'UkraineRussiaWar', 'indices': [219, 236]}, {'text': 'UkraineWar', 'indices': [237, 248]}, {'text': 'Ukraine', 'indices': [249, 257]}, {'text': 'NAFOfellas', 'indices': [258, 269]}]",en,,5,False,0,0,,0,0,,False,0,0,,2022-09-06 09:18:18.094069,0.087,0.913,0.0,-0.6124
62,4310,1566996487191633921,inUkraine2,We will remain steadfast and strong we are the great Ukrainian people 🇺🇦❤️,Ukraine,0,2,17,2022-09-06 03:47:38.000000,1567000744351383552,2022-09-06 04:04:25,0,"RIP Craig Mackintosh.  🙏🌈 🌟

You are forever a hero who protected the world from true evil.

Glory to Ukraine!
Glory to heroes!
#Ukraine #RIP https://t.co/Qk9RiDFOBt","[{'text': 'Ukraine', 'indices': [128, 136]}, {'text': 'RIP', 'indices': [137, 141]}]",en,,2,False,0,0,,0,0,,False,0,0,,2022-09-06 07:56:59.791146,0.094,0.472,0.433,0.9411
69,4385,2966809636,ArtemiyMoroz,Ukrainian Scientist & Entrepreneur,Ukraine,182,97,7116,2015-01-07 21:56:15.000000,1567001910082768896,2022-09-06 04:09:03,0,@SenBillCassidy Please send 20 more #HIMARS to Ukraine. Urgently,"[{'text': 'HIMARS', 'indices': [36, 43]}]",en,,0,False,0,0,,1566860727801053184,1017500185356853248,SenBillCassidy,False,0,0,,2022-09-06 09:04:46.548292,0.0,0.777,0.223,0.3182
74,4604,1054005408661204992,Tb4O2u9c7MmZPmR,🇷🇺 Always the latest news about the 'Special Operation' in Ukraine. News that the Western Media doesn't show you !🇷🇺 🚜🚜🚜🚜,Russia,357,648,3267,2018-10-21 13:44:06.000000,1567005935788244996,2022-09-06 04:25:03,1,"‼️🇷🇺🏳🇺🇦 Russian fighters capture AFU militants during the battle.

The correct decision of the lads is to raise their hands.
We hope that their brothers will follow their example and will not want to die for the criminal Kyiv regime #Ukraine #Russia https://t.co/rRgaOJE3I7","[{'text': 'Ukraine', 'indices': [233, 241]}, {'text': 'Russia', 'indices': [242, 249]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-06 07:56:55.510830,0.221,0.677,0.102,-0.7192
75,4680,1497212258023354368,yegorysche,та й таке...,Ukraine,89,10,1661,2022-02-25 14:10:19.000000,1567007141046755329,2022-09-06 04:29:50,0,"Hey, @BlizzardCSEU_EN WTF?? Are you really supporting genocide of Ukrainian people by .ussians? Remember  #RussiaIsATerroristState
Glory to Ukraine! .usni- pyzda) https://t.co/c36QlTJQeG","[{'text': 'RussiaIsATerroristState', 'indices': [106, 130]}]",en,,1,False,0,0,,0,0,,True,1566785099433218048,50396357,GamewayUA,2022-09-06 11:34:01.196585,0.151,0.599,0.25,0.4574
78,4710,1497024001314590725,With__Ukraine,24/7 updates on the Russian invasion of Ukraine. Trusted sources. Volunteer news organization. #StandWithUkraine,Ukraine,60,12221,12472,2022-02-25 01:41:59.000000,1567007481783615488,2022-09-06 04:31:11,0,"🔴 At night, on September 6, the Russians shelled #Kharkiv.

One private house was hit - rescuers found the woman's body under the rubble, as the mayor of Kharkiv, Ihor Terekhov, reported.","[{'text': 'Kharkiv', 'indices': [49, 57]}]",en,,5,False,0,0,,0,0,,False,0,0,,2022-09-06 09:04:42.611937,0.0,1.0,0.0,0.0
84,4734,1054005408661204992,Tb4O2u9c7MmZPmR,🇷🇺 Always the latest news about the 'Special Operation' in Ukraine. News that the Western Media doesn't show you !🇷🇺 🚜🚜🚜🚜,Russia,357,648,3267,2018-10-21 13:44:06.000000,1567007876836691968,2022-09-06 04:32:46,0,"‼️🇷🇺🇺🇦 Epic footage from a Ukrainian soldier’s view:

Russian Military quadcopter corrects (aims) artillery by hovering right above the heads of the Ukrainian Armed Forces troops.

You can see the Ukrainians attempting to hit the quadcopter with their rifles. #Russia #Ukraine https://t.co/kxWlBlriWY","[{'text': 'Russia', 'indices': [262, 269]}, {'text': 'Ukraine', 'indices': [270, 278]}]",en,,1,False,0,0,,0,0,,False,0,0,,2022-09-06 07:56:54.820731,0.0,1.0,0.0,0.0
95,5018,157278108,jul4enek,not a politician,Ukraine,45,26,2052,2010-06-19 10:34:17.000000,1567011963326046208,2022-09-06 04:49:00,0,"#Russian #Propaganda
When people from #Africa, #Serbia and #Russia who have never been to #Ukraine tell me that I am as a #Russian speaking person have been so oppressed and so forbidden to talk my language.
Facts i didn't know living in #Ukraine
#UkraineWar #UkraineRussianWar","[{'text': 'Russian', 'indices': [0, 8]}, {'text': 'Propaganda', 'indices': [9, 20]}, {'text': 'Africa', 'indices': [38, 45]}, {'text': 'Serbia', 'indices': [47, 54]}, {'text': 'Russia', 'indices': [59, 66]}, {'text': 'Ukraine', 'indices': [90, 98]}, {'text': 'Russian', 'indices': [122, 130]}, {'text': 'Ukraine', 'indices': [238, 246]}, {'text': 'UkraineWar', 'indices': [247, 258]}, {'text': 'UkraineRussianWar', 'indices': [259, 277]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-06 11:33:58.828662,0.178,0.822,0.0,-0.8436
96,5028,1566996487191633921,inUkraine2,We will remain steadfast and strong we are the great Ukrainian people 🇺🇦❤️ link donate paypal card 👇,Ukraine,0,2,22,2022-09-06 03:47:38.000000,1567012040048365574,2022-09-06 04:49:18,0,"It is really that simple: If #Russia stops fighting, there will be no war. If Ukraine stops fighting, there will be no more #Ukraine.

 #ArmUkraineNow #StopRussia

 #Ukraine https://t.co/utptJZhmjh","[{'text': 'Russia', 'indices': [29, 36]}, {'text': 'Ukraine', 'indices': [124, 132]}, {'text': 'ArmUkraineNow', 'indices': [136, 150]}, {'text': 'StopRussia', 'indices': [151, 162]}, {'text': 'Ukraine', 'indices': [166, 174]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-06 11:05:52.038501,0.293,0.619,0.089,-0.6433
97,5038,1566996487191633921,inUkraine2,We will remain steadfast and strong we are the great Ukrainian people 🇺🇦❤️,Ukraine,0,2,17,2022-09-06 03:47:38.000000,1567012187851333632,2022-09-06 04:49:53,0,"Serhiychyk says goodbye to his dad with the national anthem of #Ukraine 🇺🇦. When he found out that his dad died, he cried a lot... he wrote him the last message:

“Dad, I loved you very much.
Dad, if you see this message from heaven, know...I will never forget you...bye, Dad.” https://t.co/Ax1lUjhbpU","[{'text': 'Ukraine', 'indices': [63, 71]}]",en,,0,False,0,0,,0,0,,False,0,0,,2022-09-06 07:56:50.828987,0.1,0.757,0.143,0.3952
98,5044,1500943895227678724,proudukraine,"I'm a Ukrainian who Loves my Country!

🇬🇧Russian Warship Go Fuck Yourself!
🇺🇦Російський воєнний корабель, йди нахуй!
🇷🇺Русский военный корабль, иди нахуй!",Ukraine,101,2819,3198,2022-03-07 21:18:26.000000,1567012222789902336,2022-09-06 04:50:02,7,"Morning Starts not With a Coffee ☕️

#Ukraine #UkraineWar #StandWithUkraine https://t.co/4nnX8l6LrJ","[{'text': 'Ukraine', 'indices': [37, 45]}, {'text': 'UkraineWar', 'indices': [46, 57]}, {'text': 'StandWithUkraine', 'indices': [58, 75]}]",en,,45,False,0,0,,0,0,,False,0,0,,2022-09-06 09:57:39.509809,0.0,1.0,0.0,0.0
99,5066,1326898461447512064,VudiXhymshiti,Photojournalist focusing on the Russian invasion of Ukraine and the displacement of people due to ongoing armed conflict. vx@vxpictures.com | https://t.co/tPpfh8Zqvw,Ukraine,533,389,927,2020-11-12 14:43:50.000000,1567012370207080450,2022-09-06 04:50:37,0,Good riddance you piece of shit. https://t.co/flcA767oIS,[],en,,0,False,0,0,,0,0,,True,1566862107995525120,1299686030875004928,BylineTV,2022-09-06 14:04:33.007183,0.313,0.435,0.252,-0.1779
100,5093,2966809636,ArtemiyMoroz,Ukrainian Scientist & Entrepreneur,Ukraine,182,97,7116,2015-01-07 21:56:15.000000,1567012671576330245,2022-09-06 04:51:49,0,@AliBradleyTV @NewsNation Ukraine urgently needs 20 more #HIMARS launchers,"[{'text': 'HIMARS', 'indices': [57, 64]}]",en,,0,False,0,0,,1565846698571825152,41694302,AliBradleyTV,False,0,0,,2022-09-06 09:04:37.491273,0.0,1.0,0.0,0.0
